exercise_id,set_order,weight,reps,notes,rpe
77,2,50,8,"",
107,1,30,5,"",
107,2,45,10,"",
107,3,45,8,"",
20,1,95,5,"",
20,2,115,3,"",
20,3,170,8,"",
19,1,140,7,"",
19,2,230,4,"",
19,3,310,12,"",
19,4,310,10,"",
129,1,20,13,"",
129,2,20,11,"",
129,3,10,7,"",
3,1,80,12,"",
3,2,80,9,"",
48,1,25,7,"",
48,2,30,9,"",
48,3,30,7,"",
109,1,0,7,"",
109,2,0,5,"",
110,1,0,4,"",
110,2,0,3,"",
71,1,0,10,"",
71,2,0,7,"",
47,1,35,13,"",
47,2,35,11,"",
63,1,0,9,"",
63,2,0,7,"",
126,1,0,11,"",
126,2,0,9,"",
132,1,50,15,"",
132,2,50,15,"",
132,3,60,12,"",
119,1,95,5,"",
119,2,135,3,"",
119,3,170,9,"",
119,4,170,7,"",
19,1,140,7,"",
19,2,230,4,"",
19,3,320,10,"",
19,4,320,8,"",
129,1,20,12,"",
129,2,20,10,"",
3,1,80,13,"",
3,2,80,11,"",
119,1,95,6,"",
119,2,135,3,"",
119,3,170,10,"",
119,4,170,6,"",
127,1,65,5,"",
127,2,105,10,"",
127,3,105,8,"",
57,1,130,5,"",
57,2,170,11,"",
57,3,170,7,"",
3,1,80,11,"",
3,2,80,9,"",
3,3,60,7,"",
72,1,15,8,"",
72,2,20,11,"",
72,3,20,7,"",
32,1,30,5,"",
32,2,40,8,"",
32,3,40,6,"",
34,1,25,5,"",
34,2,45,8,"",
34,3,45,4,"",
64,1,70,8,"",
64,2,70,4,"",
103,1,15,15,"",
103,2,15,10,"",
63,1,0,9,"",
63,2,0,6,"",
123,1,0,10,"",
123,2,0,6,"",
114,1,25,5,"",
114,2,35,10,"",
114,3,35,7,"",
46,1,55,8,"",
46,2,66,10,"",
46,3,66,8,"",
46,4,66,6,"",
37,1,66,9,"",
37,2,77,11,"",
37,3,77,9,"",
50,1,27.5,10,"",
50,2,27.5,9,"",
126,1,11,5,"",
126,2,16.5,12,"",
126,3,16.5,18,"",
107,1,35,10,"",
107,2,35,8,"",
57,1,130,5,"",
57,2,170,8,"",
57,3,170,9,"",
47,1,45,10,"",
47,2,45,12,"",
105,1,25,4,"",
105,2,35,10,"",
105,3,35,6,"",
62,1,11,6,"",
62,2,11,4,"",
71,1,0,12,"",
71,2,0,8,"",
47,1,45,10,"",
47,2,45,8,"",
84,1,25,8,"",
84,2,30,13,"",
84,3,30,11,"",
60,1,20,11,"",
60,2,20,8,"",
89,1,0,11,"",
89,2,0,7,"",
123,1,0,9,"",
123,2,0,6,"",
119,1,95,6,"",
119,2,135,5,"",
119,3,175,8,"",
119,4,175,8,"",
19,1,190,5,"",
19,2,280,3,"",
19,3,350,10,"",
19,4,350,9,"",
72,1,20,11,"",
72,2,25,9,"",
72,3,25,7,"",
32,1,30,5,"",
32,2,40,9,"",
32,3,40,7,"",
34,1,25,5,"",
34,2,50,8,"",
34,3,50,5,"",
103,1,15,12,"",
103,2,15,10,"",
103,3,15,9,"",
63,1,11,9,"",
63,2,11,6,"",
123,1,11,9,"",
123,2,11,7,"",
114,1,25,5,"",
114,2,40,9,"",
114,3,40,7,"",
46,1,55,5,"",
46,2,66,12,"",
46,3,66,10,"",
37,1,66,6,"",
37,2,82,12,"",
37,3,82,8,"",
106,1,145,2,"",
106,2,165,10,"",
106,3,165,7,"",
126,1,11,5,"",
126,2,16.5,10,"",
126,3,16.5,8,"",
107,1,35,10,"",
107,2,35,7,"",
20,1,95,5,"",
20,2,135,3,"",
20,3,185,10,"",
20,4,185,7,"",
57,1,130,5,"",
57,2,170,10,"",
57,3,170,9,"",
72,1,25,10,"",
72,2,25,8,"",
3,1,90,10,"",
3,2,90,8,"",
48,1,30,4,"",
48,2,32.5,9,"",
48,3,32.5,5,"",
62,1,11,6,"",
62,2,11,4,"",
71,1,16.5,8,"",
71,2,16.5,6,"",
84,1,30,11,"",
84,2,30,10,"",
84,3,30,10,"",
63,1,11,10,"",
63,2,11,7,"",
126,1,16.5,11,"",
126,2,16.5,8,"",
47,1,35,11,"",
47,2,35,8,"",
57,1,130,5,"",
57,2,170,10,"",
57,3,190,8,"",
4,1,80,5,"",
4,2,100,13,"",
4,3,100,12,"",
3,1,90,11,"",
3,2,90,10,"",
72,1,25,12,"",
72,2,30,8,"",
72,3,15,6,"",
127,1,65,5,"",
127,2,105,12,"",
127,3,125,8,"",
102,1,25,5,"",
102,2,35,10,"",
102,3,35,7,"",
103,1,20,12,"",
103,2,20,9,"",
34,1,50,10,"",
34,2,50,6,"",
26,1,15,13,"",
26,2,20,10,"",
63,1,11,10,"",
63,2,11,7,"",
73,1,11,10,"",
73,2,11,7,"",
114,1,25,5,"",
114,2,40,7,"",
114,3,40,6,"",
46,1,55,5,"",
46,2,66,10,"",
46,3,66,8,"",
37,1,66,6,"",
37,2,88,10,"",
37,3,88,8,"",
126,1,11,5,"",
126,2,16.5,10,"",
126,3,16.5,5,"",
107,1,40,10,"",
107,2,40,7,"",
19,1,190,5,"",
19,2,280,4,"",
19,3,360,10,"",
19,4,360,8,"",
4,1,80,7,"",
4,2,100,3,"",
4,3,120,10,"",
4,4,120,9,"",
3,1,90,11,"",
3,2,90,10,"",
72,1,25,11,"",
72,2,25,10,"",
105,1,25,5,"",
105,2,35,10,"",
105,3,35,6,"",
62,1,11,6,"",
62,2,11,5,"",
71,1,16.5,7,"",
71,2,16.5,5,"",
84,1,25,10,"",
84,2,25,12,"",
84,3,25,9,"",
10,1,10,13,"",
10,2,12,9,"",
103,1,20,12,"",
103,2,20,8,"",
103,3,20,8,"",
63,1,11,9,"",
63,2,11,6,"",
60,1,20,10,"",
60,2,20,8,"",
119,1,95,5,"",
119,2,135,3,"",
119,3,175,7,"",
119,4,175,5,"",
57,1,130,5,"",
57,2,190,10,"",
57,3,190,8,"",
127,1,65,5,"",
127,2,125,8,"",
127,3,125,7,"",
72,1,15,5,"",
72,2,20,10,"",
72,3,20,10,"",
3,1,90,10,"",
3,2,90,9,"",
32,1,30,5,"",
32,2,40,10,"",
32,3,40,6,"",
34,1,25,5,"",
34,2,52.5,9,"",
34,3,52.5,5,"",
103,1,20,12,"",
103,2,20,8,"",
26,1,20,11,"",
26,2,20,8,"",
123,1,11,8,"",
123,2,11,10,"",
123,3,11,7,"",
63,1,11,7,"",
63,2,11,7,"",
46,1,55,5,"",
46,2,66,12,"",
46,3,66,9,"",
46,4,66,7,"",
111,1,77,3,"",
111,2,88,11,"",
111,3,88,9,"",
106,1,145,2,"",
106,2,165,10,"",
106,3,165,6,"",
114,1,40,10,"",
114,2,40,6,"",
107,1,40,10,"",
107,2,45,8,"",
60,1,20,11,"",
60,2,20,10,"",
89,1,0,10,"",
89,2,0,7,"",
57,1,130,5,"",
57,2,190,11,"",
57,3,200,9,"",
57,4,200,8,"",
127,1,65,5,"",
127,2,125,8,"",
127,3,125,6,"",
4,1,100,12,"",
4,2,100,10,"",
3,1,90,7,"",
3,2,90,7,"",
105,1,25,5,"",
105,2,40,9,"",
105,3,40,7,"",
62,1,11,5,"",
62,2,11,3,"",
71,1,16.5,5,"",
71,2,16.5,4,"",
84,1,25,13,"",
84,2,25,10,"",
84,3,25,8,"",
10,1,12.5,12,"",
10,2,12.5,10,"",
123,1,16.5,6,"",
123,2,11,8,"",
123,3,11,10,"",
126,1,16.5,10,"",
126,2,16.5,5,"",
119,1,95,5,"",
119,2,135,3,"",
119,3,180,8,"",
119,4,180,6,"",
19,1,190,5,"",
19,2,280,4,"",
19,3,360,10,"",
19,4,360,7,"",
72,1,20,11,"",
72,2,20,7,"",
3,1,80,10,"",
3,2,80,7,"",
127,1,125,8,"",
127,2,125,5,"",
32,1,30,5,"",
32,2,40,6,"",
32,3,40,4,"",
34,1,55,6,"",
34,2,55,5,"",
26,1,20,12,"",
26,2,20,10,"",
26,3,20,8,"",
47,1,35,13,"",
47,2,35,11,"",
63,1,11,12,"",
63,2,11,10,"",
123,1,11,10,"",
123,2,11,8,"",
114,1,25,5,"",
114,2,35,3,"",
114,3,45,10,"",
114,4,45,8,"",
37,1,77,5,"",
37,2,88,10,"",
37,3,88,8,"",
46,1,55,3,"",
46,2,66,12,"",
46,3,66,10,"",
106,1,165,9,"",
106,2,165,6,"",
107,1,30,5,"",
107,2,40,3,"",
107,3,45,8,"",
107,4,45,6,"",
60,1,20,9,"",
60,2,20,7,"",
57,1,130,5,"",
57,2,190,3,"",
57,3,200,11,"",
57,4,200,10,"",
57,5,200,7,"",
127,1,85,4,"",
127,2,125,6,"",
127,3,125,6,"",
72,1,15,10,"",
72,2,15,5,"",
72,3,25,10,"",
72,4,25,7,"",
3,1,80,3,"",
3,2,70,10,"",
3,3,70,8,"",
51,1,80,13,"",
51,2,100,10,"",
105,1,25,4,"",
105,2,45,8,"",
105,3,45,6,"",
71,1,16.5,11,"",
71,2,16.5,7,"",
62,1,11,4,"",
62,2,11,4,"",
10,1,12.5,10,"",
10,2,12.5,8,"",
84,1,25,12,"",
84,2,25,10,"",
84,3,25,7,"",
123,1,11,12,"",
123,2,11,9,"",
126,1,16.5,10,"",
126,2,16.5,7,"",
126,3,11,9,"",
119,1,95,5,"",
119,2,135,3,"",
119,3,180,10,"",
119,4,185,8,"",
57,1,130,5,"",
57,2,190,3,"",
57,3,200,10,"",
57,4,200,8,"",
57,5,200,7,"",
72,1,15,10,"",
72,2,20,4,"",
72,3,20,8,"",
72,4,20,5,"",
3,1,70,11,"",
3,2,70,11,"",
3,3,70,11,"",
32,1,30,5,"",
32,2,40,3,"",
32,3,45,6,"",
32,4,45,3,"",
34,1,45,63,"",
34,2,55,6,"",
34,3,55,4,"",
26,1,15,5,"",
26,2,20,7,"",
26,3,20,7,"",
63,1,11,13,"",
63,2,11,8,"",
123,1,11,7,"",
123,2,11,6,"",
103,1,20,11,"",
103,2,20,7,"",
37,1,77,7,"",
37,2,88,11,"",
37,3,88,8,"",
114,1,25,5,"",
114,2,35,3,"",
114,3,50,6,"",
114,4,50,4,"",
106,1,165,8,"",
106,2,165,6,"",
46,1,55,3,"",
46,2,66,8,"",
46,3,66,6,"",
107,1,30,5,"",
107,2,40,3,"",
107,3,45,10,"",
107,4,45,7,"",
60,1,20,10,"",
60,2,20,10,"",
57,1,130,5,"",
57,2,170,3,"",
57,3,200,2,"",
57,4,220,9,"",
57,5,220,8,"",
57,6,220,5,"",
4,1,80,7,"",
4,2,120,11,"",
4,3,120,8,"",
72,1,20,5,"",
72,2,25,10,"",
72,3,25,9,"",
127,1,105,5,"",
127,2,125,13,"",
127,3,125,8,"",
3,1,70,10,"",
3,2,70,8,"",
3,3,70,8,"",
103,1,20,10,"",
103,2,20,8,"",
57,1,130,5,"",
57,2,170,3,"",
57,3,200,2,"",
57,4,220,9,"",
57,5,220,8,"",
57,6,220,5,"",
4,1,80,7,"",
4,2,120,11,"",
4,3,120,8,"",
72,1,20,5,"",
72,2,25,10,"",
72,3,25,9,"",
127,1,105,5,"",
127,2,125,13,"",
127,3,125,8,"",
3,1,70,10,"",
3,2,70,8,"",
3,3,70,8,"",
103,1,20,10,"",
103,2,20,8,"",
48,1,30,3,"",
48,2,35,6,"",
48,3,35,5,"",
62,1,11,4,"",
62,2,11,4,"",
62,3,11,4,"",
71,1,16.5,9,"",
71,2,16.5,7,"",
84,1,20,15,"",
84,2,25,11,"",
84,3,25,8,"",
10,1,12.5,10,"",
10,2,12.5,11,"",
123,1,11,13,"",
123,2,11,8,"",
126,1,11,5,"",
126,2,16.5,9,"",
126,3,16.5,8,"",
119,1,95,5,"",
119,2,135,3,"",
119,3,185,9,"",
119,4,185,7,"",
127,1,105,5,"",
127,2,135,10,"",
127,3,135,10,"",
19,1,190,5,"",
19,2,280,4,"",
19,3,350,9,"",
19,4,350,8,"",
19,5,350,7,"",
3,1,75,11,"",
3,2,75,8,"",
3,3,75,8,"",
47,1,35,14,"",
47,2,35,12,"",
72,1,15,5,"",
72,2,20,5,"",
72,3,20,10,"",
72,4,20,8,"",
32,1,30,5,"",
32,2,40,3,"",
32,3,45,6,"",
32,4,45,3,"",
34,1,35,3,"",
34,2,55,11,"",
34,3,55,6,"",
63,1,11,5,"",
63,2,16.5,5,"",
63,3,11,8,"",
26,1,20,10,"",
26,2,20,8,"",
73,1,16.5,4,"",
73,2,22,8,"",
114,1,25,7,"",
114,2,35,4,"",
114,3,50,8,"",
114,4,50,6,"",
46,1,55,4,"",
46,2,66,10,"",
46,3,66,7,"",
37,1,77,5,"",
37,2,92,9,"",
37,3,92,11,"",
37,4,92,4,"",
106,1,165,9,"",
106,2,165,5,"",
107,1,40,3,"",
107,2,50,8,"",
107,3,50,4,"",
60,1,22.5,10,"",
60,2,22.5,7,"",
19,1,190,8,"",
19,2,280,3,"",
19,3,330,3,"",
19,4,370,8,"",
19,5,370,6,"",
72,1,15,10,"",
72,2,20,5,"",
72,3,25,10,"",
72,4,25,8,"",
4,1,100,5,"",
4,2,120,10,"",
4,3,120,8,"",
3,1,70,13,"",
3,2,80,14,"",
105,1,25,5,"",
105,2,35,3,"",
105,3,50,7,"",
105,4,50,4,"",
84,1,20,5,"",
84,2,25,10,"",
84,3,20,9,"",
10,1,10,10,"",
10,2,10,8,"",
62,1,11,5,"",
62,2,11,4,"",
71,1,16.5,7,"",
71,2,16.5,5,"",
47,1,35,14,"",
47,2,35,10,"",
123,1,11,5,"",
123,2,11,11,"",
123,3,11,9,"",
126,1,16.5,10,"",
126,2,16.5,7,"",
119,1,95,3,"",
119,2,135,4,"",
119,3,195,9,"",
119,4,195,7,"",
57,1,130,5,"",
57,2,170,3,"",
57,3,220,9,"",
57,4,220,5,"",
72,1,15,10,"",
72,2,20,5,"",
72,3,25,8,"",
72,4,25,6,"",
103,1,15,5,"",
103,2,20,11,"",
103,3,15,8,"",
3,1,80,11,"",
3,2,80,10,"",
32,1,30,5,"",
32,2,40,4,"",
32,3,45,6,"",
32,4,45,4,"",
108,1,20,5,"",
108,2,30,10,"",
108,3,30,8,"",
108,4,30,6,"",
26,1,20,10,"",
26,2,20,8,"",
26,3,20,6,"",
63,1,11,5,"",
63,2,16.5,6,"",
63,3,16.5,3,"",
63,4,11,5,"",
123,1,11,10,"",
123,2,11,9,"",
114,1,35,3,"",
114,2,45,2,"",
114,3,55,6,"",
114,4,55,5,"",
37,1,77,7,"",
37,2,92,10,"",
37,3,92,8,"",
37,4,92,5,"",
46,1,55,4,"",
46,2,66,8,"",
46,3,66,6,"",
50,1,33,5,"",
50,2,38.5,10,"",
50,3,38.5,7,"",
107,1,40,5,"",
107,2,50,10,"",
107,3,50,7,"",
60,1,22.5,11,"",
60,2,22.5,8,"",
4,1,80,10,"",
4,2,100,4,"",
4,3,120,12,"",
4,4,120,8,"",
127,1,105,5,"",
127,2,135,8,"",
127,3,135,6,"",
57,1,130,7,"",
57,2,170,3,"",
57,3,220,9,"",
57,4,220,6,"",
72,1,15,8,"",
72,2,20,4,"",
72,3,25,8,"",
72,4,25,7,"",
4,1,80,10,"",
4,2,100,4,"",
4,3,120,12,"",
4,4,120,8,"",
127,1,105,5,"",
127,2,135,8,"",
127,3,135,6,"",
57,1,130,7,"",
57,2,170,3,"",
57,3,220,9,"",
57,4,220,6,"",
72,1,15,8,"",
72,2,20,4,"",
72,3,25,8,"",
72,4,25,7,"",
4,1,80,10,"",
4,2,100,4,"",
4,3,120,12,"",
4,4,120,8,"",
127,1,105,5,"",
127,2,135,8,"",
127,3,135,6,"",
57,1,130,7,"",
57,2,170,3,"",
57,3,220,9,"",
57,4,220,6,"",
72,1,15,8,"",
72,2,20,4,"",
72,3,25,8,"",
72,4,25,7,"",
105,1,25,3,"",
105,2,35,2,"",
105,3,50,6,"",
105,4,50,4,"",
105,5,50,3,"",
62,1,11,6,"",
62,2,11,5,"",
71,1,16.5,6,"",
71,2,16.5,6,"",
10,1,12,8,"",
10,2,12,6,"",
89,1,0,8,"",
89,2,0,6,"",
63,1,11,3,"",
63,2,16.5,6,"",
63,3,11,5,"",
126,1,11,3,"",
126,2,16.5,8,"",
126,3,16.5,7,"",
119,1,95,5,"",
119,2,135,3,"",
119,3,200,7,"",
57,1,130,4,"",
57,2,170,2,"",
57,3,230,8,"",
57,4,230,5,"",
127,1,105,5,"",
127,2,135,6,"",
127,3,135,5,"",
103,1,15,12,"",
103,2,15,9,"",
103,3,15,5,"",
72,1,15,10,"",
72,2,20,4,"",
72,3,25,8,"",
72,4,25,6,"",
3,1,80,12,"",
3,2,90,10,"",
3,3,60,10,"",
32,1,30,5,"",
32,2,40,3,"",
32,3,45,6,"",
32,4,45,5,"",
32,5,45,3,"",
34,1,45,3,"",
34,2,55,5,"",
34,3,55,4,"",
63,1,11,3,"",
63,2,16.5,5,"",
63,3,11,8,"",
123,1,11,8,"",
123,2,11,5,"",
26,1,15,3,"",
26,2,20,10,"",
26,3,20,7,"",
114,1,25,6,"",
114,2,45,4,"",
114,3,55,5,"",
114,4,55,6,"",
84,1,22.5,12,"",
84,2,22.5,10,"",
84,3,22.5,6,"",
37,1,77,5,"",
37,2,92,11,"",
37,3,99,7,"",
50,1,33,5,"",
50,2,38.5,8,"",
50,3,38.5,3,"",
50,4,28,5,"",
60,1,22.5,10,"",
60,2,22.5,8,"",
89,1,0,10,"",
89,2,0,7,"",
47,1,35,12,"",
47,2,35,10,"",
47,3,35,9,"",
107,1,40,5,"",
107,2,50,7,"",
107,3,50,5,"",
72,1,15,8,"",
72,2,20,5,"",
72,3,25,9,"",
72,4,25,8,"",
127,1,105,5,"",
127,2,135,6,"",
19,1,190,10,"",
19,2,280,5,"",
19,3,370,8,"",
19,4,370,7,"",
4,1,100,6,"",
4,2,120,8,"",
4,3,120,7,"",
4,4,100,11,"",
105,1,25,4,"",
105,2,35,3,"",
105,3,50,6,"",
105,4,50,3,"",
105,5,50,3,"",
109,1,0,7,"",
109,2,0,5,"",
109,3,0,3,"",
71,1,11,5,"",
71,2,16.5,8,"",
71,3,16.5,5,"",
89,1,0,8,"",
89,2,0,8,"",
10,1,12,7,"",
10,2,12,6,"",
133,1,20,5,"",
133,2,30,10,"",
133,3,20,12,"",
133,4,25,4,"",
126,1,11,4,"",
126,2,16.5,8,"",
126,3,16.5,8,"",
57,1,130,6,"",
57,2,170,3,"",
57,3,190,12,"",
57,4,210,10,"",
119,1,95,5,"",
119,2,135,2,"",
119,3,195,8,"",
119,4,195,4,"",
72,1,15,8,"",
72,2,20,3,"",
72,3,25,5,"",
72,4,20,6,"",
127,1,105,5,"",
127,2,105,10,"",
127,3,105,6,"",
103,1,15,12,"",
103,2,20,12,"",
103,3,20,8,"",
3,1,90,12,"",
3,2,90,10,"",
32,1,30,5,"",
32,2,40,3,"",
32,3,45,7,"",
32,4,45,4,"",
34,1,55,7,"",
34,2,55,5,"",
26,1,20,6,"",
26,2,20,4,"",
26,3,20,4,"",
63,1,11,3,"",
63,2,16.5,4,"",
63,3,11,10,"",
123,1,11,9,"",
123,2,11,6,"",
37,1,77,6,"",
37,2,88,3,"",
37,3,99,7,"",
37,4,99,5,"",
37,5,99,4,"",
106,1,165,10,"",
106,2,165,7,"",
106,3,165,4,"",
114,1,25,5,"",
114,2,45,8,"",
114,3,45,5,"",
84,1,25,10,"",
84,2,25,12,"",
84,3,25,8,"",
60,1,22.5,10,"",
60,2,22.5,6,"",
89,1,0,11,"",
89,2,0,8,"",
134,1,22.5,8,"",
134,2,22.5,5,"",
38,1,17.5,10,"",
38,2,17.5,8,"",
38,3,17.5,5,"",
19,1,190,8,"",
19,2,280,3,"",
19,3,370,10,"",
19,4,370,7,"",
4,1,100,6,"",
4,2,120,10,"",
4,3,120,8,"",
3,1,80,4,"",
3,2,90,12,"",
3,3,90,10,"",
72,1,15,5,"",
72,2,20,12,"",
72,3,20,8,"",
127,1,105,5,"",
127,2,125,10,"",
127,3,125,8,"",
105,1,25,5,"",
105,2,35,3,"",
105,3,50,7,"",
105,4,50,5,"",
62,1,11,6,"",
62,2,11,5,"",
62,3,11,4,"",
71,1,16.5,10,"",
71,2,16.5,6,"",
47,1,35,8,"",
47,2,35,13,"",
47,3,35,10,"",
63,1,11,4,"",
63,2,16.5,4,"",
63,3,11,8,"",
126,1,11,5,"",
126,2,16.5,9,"",
126,3,16.5,7,"",
119,1,95,5,"",
119,2,135,2,"",
119,3,200,8,"",
119,4,200,5,"",
19,1,190,8,"",
19,2,280,4,"",
19,3,380,6,"",
19,4,380,8,"",
72,1,10,8,"",
72,2,15,8,"",
72,3,20,8,"",
72,4,20,5,"",
3,1,85,4,"",
3,2,95,12,"",
3,3,95,8,"",
127,1,105,5,"",
127,2,125,8,"",
127,3,125,8,"",
32,1,30,5,"",
32,2,40,3,"",
32,3,45,7,"",
32,4,45,5,"",
34,1,35,5,"",
34,2,55,9,"",
34,3,55,5,"",
47,1,35,8,"",
47,2,40,10,"",
47,3,40,8,"",
63,1,11,4,"",
63,2,16.5,5,"",
63,3,11,9,"",
123,1,11,8,"",
123,2,11,5,"",
64,1,70,5,"",
64,2,80,10,"",
64,3,80,8,"",
37,1,77,5,"",
37,2,88,3,"",
37,3,99,8,"",
37,4,99,6,"",
106,1,165,8,"",
106,2,165,5,"",
114,1,25,5,"",
114,2,45,7,"",
114,3,45,5,"",
84,1,22.5,15,"",
84,2,25,12,"",
84,3,25,12,"",
89,1,0,12,"",
89,2,0,10,"",
60,1,22.5,10,"",
60,2,22.5,5,"",
134,1,22.5,8,"",
134,2,22.5,7,"",
38,1,15,11,"",
38,2,15,8,"",
19,1,190,8,"",
19,2,280,3,"",
19,3,390,10,"",
19,4,390,7,"",
4,1,80,4,"",
4,2,100,5,"",
4,3,120,8,"",
4,4,120,6,"",
3,1,85,4,"",
3,2,95,10,"",
3,3,95,9,"",
72,1,15,4,"",
72,2,15,4,"",
72,3,20,9,"",
72,4,20,8,"",
127,1,105,5,"",
127,2,125,8,"",
127,3,125,7,"",
105,1,25,5,"",
105,2,35,2,"",
105,3,45,8,"",
105,4,45,6,"",
62,1,11,6,"",
62,2,11,6,"",
71,1,11,13,"",
71,2,16.5,10,"",
103,1,15,13,"",
103,2,15,10,"",
103,3,15,5,"",
107,1,40,8,"",
107,2,50,7,"",
107,3,50,5,"",
63,1,11,4,"",
63,2,11,8,"",
63,3,11,7,"",
63,4,11,6,"",
19,1,140,5,"",
19,2,230,4,"",
19,3,340,10,"",
19,4,340,8,"",
129,1,10,8,"",
129,2,25,12,"",
129,3,25,10,"",
72,1,5,5,"",
72,2,5,4,"",
3,1,90,12,"",
3,2,90,10,"",
81,1,60,18,"",
81,2,75,9,"",
25,1,35,6,"",
25,2,40,3,"",
25,3,45,10,"",
25,4,45,8,"",
25,5,45,7,"",
69,1,25,5,"",
69,2,35,12,"",
69,3,40,9,"",
47,1,25,5,"",
47,2,35,10,"",
47,3,35,8,"",
108,1,20,5,"",
108,2,25,10,"",
108,3,25,8,"",
120,1,0,5,"",
120,2,0,4,"",
45,1,25,5,"",
45,2,35,3,"",
45,3,45,11,"",
45,4,45,8,"",
37,1,75,5,"",
37,2,90,10,"",
37,3,90,8,"",
37,4,90,6,"",
84,1,20,13,"",
84,2,25,12,"",
84,3,25,12,"",
77,1,50,12,"",
77,2,60,10,"",
38,1,15,12,"",
38,2,15,8,"",
60,1,20,13,"",
60,2,20,10,"",
19,1,90,5,"",
19,2,280,4,"",
19,3,400,9,"",
19,4,400,7,"",
127,1,105,5,"",
127,2,125,10,"",
127,3,125,6,"",
3,1,95,8,"",
3,2,90,8,"",
72,1,15,6,"",
72,2,20,12,"",
72,3,20,8,"",
48,1,25,5,"",
48,2,30,3,"",
48,3,37.5,7,"",
48,4,37.5,4,"",
62,1,11,7,"",
62,2,11,5,"",
47,1,35,10,"",
47,2,35,12,"",
47,3,35,10,"",
71,1,16.5,10,"",
71,2,16.5,7,"",
63,1,11,12,"",
63,2,11,10,"",
126,1,16.5,12,"",
126,2,16.5,8,"",
19,1,90,5,"",
19,2,280,4,"",
19,3,390,9,"",9.5
19,4,390,7,"",
47,1,35,8,"",
47,2,35,10,"",
119,1,95,5,"",
119,2,135,3,"",
119,3,155,1,"",
119,4,200,8,"",
119,5,200,5,"",
127,1,105,6,"",
127,2,135,9,"",
127,3,135,6,"",
3,1,85,5,"",
3,2,95,10,"",
3,3,95,7,"",
72,1,15,6,"",
72,2,20,12,"",
72,3,25,8,"",
103,1,15,5,"",
103,2,20,12,"",
103,3,20,8,"",
114,1,25,6,"",
114,2,35,3,"",
114,3,55,8,"",9
114,4,55,6,"",
37,1,88,5,"",
37,2,99,10,"",
37,3,99,8,"",
84,1,22.5,13,"",
84,2,27.5,12,"",
84,3,27.5,10,"",
106,1,165,8,"",
106,2,165,7,"",
107,1,40,5,"",
107,2,50,7,"",
107,3,50,6,"",
60,1,22.5,11,"",
60,2,22.5,8,"",
134,1,22.5,12,"",
134,2,22.5,11,"",
89,1,0,10,"",
89,2,0,8,"",
103,1,15,5,"",
103,2,20,12,"",
103,3,20,8,"",
114,1,25,6,"",
114,2,35,3,"",
114,3,55,8,"",9
114,4,55,6,"",
37,1,88,5,"",
37,2,99,10,"",
37,3,99,8,"",
84,1,22.5,13,"",
84,2,27.5,12,"",
84,3,27.5,10,"",
106,1,165,8,"",
106,2,165,7,"",
107,1,40,5,"",
107,2,50,7,"",
107,3,50,6,"",
60,1,22.5,11,"",
60,2,22.5,8,"",
134,1,22.5,12,"",
134,2,22.5,11,"",
89,1,0,10,"",
89,2,0,8,"",
32,1,30,5,"",
32,2,40,4,"",
32,3,45,8,"",
32,4,45,7,"",
89,1,0,8,"",
89,2,0,7,"",
89,3,0,6,"",
34,1,25,6,"",
34,2,60,8,"",
34,3,60,6,"",
34,4,60,4,"",
63,1,11,5,"",
63,2,16.5,5,"",
63,3,11,8,"",
63,4,11,5,"",
47,1,45,12,"",
47,2,45,10,"",
47,3,45,9,"",
19,1,90,6,"",
19,2,280,5,"",
19,3,410,8,"",
19,4,410,6,"",
4,1,100,5,"",
4,2,120,8,"",
4,3,120,6,"",
3,1,80,5,"",
3,2,95,9,"",
3,3,95,8,"",
72,1,15,6,"",
72,2,20,4,"",
72,3,25,10,"",
72,4,25,8,"",
127,1,105,6,"",
127,2,145,8,"",
127,3,145,7,"",
47,1,45,12,"",
47,2,45,10,"",
47,3,45,9,"",
19,1,90,6,"",
19,2,280,5,"",
19,3,410,8,"",
19,4,410,6,"",
4,1,100,5,"",
4,2,120,8,"",
4,3,120,6,"",
3,1,80,5,"",
3,2,95,9,"",
3,3,95,8,"",
72,1,15,6,"",
72,2,20,4,"",
72,3,25,10,"",
72,4,25,8,"",
127,1,105,6,"",
127,2,145,8,"",
127,3,145,7,"",
105,1,25,5,"",
105,2,35,3,"",
105,3,50,7,"",
105,4,50,5,"",
89,1,0,8,"",
89,2,0,7,"",
89,3,0,7,"",
101,1,30,10,"",
101,2,30,8,"",
71,1,16.5,8,"",
71,2,16.5,6,"",
63,1,11,3,"",
63,2,16.5,6,"",
63,3,11,8,"",
47,1,45,12,"",
47,2,45,9,"",
114,1,25,6,"",
114,2,35,5,"",
114,3,55,7,"",
114,4,55,5,"",
37,1,88,5,"",
37,2,93,9,"",
37,3,93,7,"",
106,1,165,8,"",
106,2,165,6,"",
60,1,22.5,12,"",
60,2,22.5,9,"",
134,1,22.5,10,"",
134,2,22.5,8,"",
84,1,22.5,13,"",
84,2,27.5,10,"",
84,3,27.5,7,"",
107,1,50,8,"",
107,2,50,7,"",
19,1,140,5,"",
19,2,230,5,"",
19,3,320,3,"",
19,4,320,7,"",
19,5,320,5,"",
4,1,10,5,"",
4,2,20,3,"",
4,3,25,10,"",
4,4,30,9,"",
3,1,90,11,"",
3,2,95,9,"",
72,1,0,5,"",
72,2,10,8,"",
72,3,5,6,"",
81,1,45,10,"",
